# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 17:31:56 2025
#
# User preference: *
#
# CONSTRAINT:  where (tfopwg_disp like '%kp%')
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
loc_rowid,toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
1112,1930.01,160578764,KP,14h54m38.09s,223.6587190,-38d44m40.37s,-38.7445470,0.7230000,0.072,-0.072,0,-1.5300000,0.063,-0.063,0,2459355.4881080,0.000868,-0.000868,0,2.8786641,0.0000048,-0.0000048,0,2.2070000,0.0780000,-0.0780000,0,8710.0000000,4.0398100,-4.0398100,0,12.8630000,0.7934970,-0.7934970,0,471.1420000,,,,1297.0000000,,,,12.1014000,0.006,-0.006,0,508.8850000,16.1435000,-16.1435000,0,6017.0000000,133.0000000,-133.0000000,0,4.2200000,0.0800000,-0.0800000,0,1.3500000,0.0800000,-0.0800000,0,2020-05-29 17:45:53,2022-10-05 10:10:01
1113,1931.01,162922904,KP,11h27m22.81s,171.8450530,-44d05m19.33s,-44.0887030,-8.4270000,0.045,-0.045,0,-2.2620000,0.037,-0.037,0,2459331.4317650,0.001715,-0.001715,0,3.8186276,0.0000170,-0.0000170,0,4.2820000,0.2950000,-0.2950000,0,3240.0000000,1.5829400,-1.5829400,0,11.3749000,0.6508950,-0.6508950,0,1200.2400000,,,,1639.0000000,,,,12.0233000,0.006,-0.006,0,757.8400000,19.2795000,-19.2795000,0,6090.0000000,126.9000000,-126.9000000,0,3.8800000,0.0800000,-0.0800000,0,2.0300000,0.1000000,-0.1000000,0,2020-05-29 17:45:53,2021-11-11 10:10:01
1114,1932.01,386259537,KP,08h29m32.94s,127.3872300,-12d56m41.16s,-12.9447680,-13.1840000,0.055,-0.055,0,-3.8210000,0.072,-0.072,0,2459228.9372030,0.002446,-0.002446,0,5.6107737,0.0008925,-0.0008925,0,6.3384834,0.1310371,-0.1310371,0,6651.6899169,167.9666700,-167.9666700,0,18.3701736,1.0335122,-1.0335122,0,1486.8578958,,,,1583.7517779,,,,11.3299000,0.007,-0.007,0,627.0660000,13.8590000,-13.8590000,0,6013.5000000,210.8000000,-210.8000000,0,4.1700000,1.7500000,-1.7500000,0,2.2132700,0.1111910,-0.1111910,0,2020-05-29 17:45:53,2021-10-29 12:59:15
1115,1933.01,172598832,KP,06h42m17.1s,100.5712470,-29d46m36.41s,-29.7767800,-4.3440000,0.024,-0.024,0,5.5950000,0.029,-0.029,0,2459201.9757980,0.003497,-0.003497,0,3.2633165,0.0008270,-0.0008270,0,5.2814337,0.2987592,-0.2987592,0,5011.5725027,244.9565600,-244.9565600,0,15.0902486,1.2484235,-1.2484235,0,3163.3762217,,,,1912.7466985,,,,12.9410000,0.007,-0.007,0,1342.2900000,31.0950000,-31.0950000,0,6561.0000000,127.4000000,-127.4000000,0,3.9300000,0.0900000,-0.0900000,0,2.0834700,0.1007890,-0.1007890,0,2020-05-29 17:45:53,2021-10-29 12:59:15
1116,1934.01,125739286,KP,14h20m29.46s,215.1227620,-31d12m07.45s,-31.2020700,-21.7360000,0.093,-0.093,0,-0.8580000,0.090,-0.090,0,2459351.5530030,0.000313,-0.000313,0,4.5111234,0.0000030,-0.0000030,0,4.5250000,0.0410000,-0.0410000,0,11170.0000000,0.2166480,-0.2166480,0,18.5483000,0.9619460,-0.9619460,0,1085.3500000,,,,1599.0000000,,,,10.5288000,0.006,-0.006,0,356.3910000,8.0225000,-8.0225000,0,6540.6000000,261.8000000,-261.8000000,0,4.2600000,0.1100000,-0.1100000,0,1.7100000,0.0900000,-0.0900000,0,2020-05-29 17:45:53,2022-10-05 10:10:01
1117,1935.01,176685457,KP,09h27m40.95s,141.9206430,-19d20m51.53s,-19.3476480,-6.0780000,0.057,-0.057,0,1.7230000,0.063,-0.063,0,2459272.9475390,0.001489,-0.001489,0,4.4352884,0.0000128,-0.0000128,0,1.8900000,0.2100000,-0.2100000,0,6410.0000000,5.2297700,-5.2297700,0,11.2110231,1.5134789,-1.5134789,0,196.6630000,,,,1365.1232387,,,,12.2682000,0.007,-0.007,0,609.1280000,15.5615000,-15.5615000,0,6245.0000000,124.1000000,-124.1000000,0,4.2400000,0.0900000,-0.0900000,0,1.3800000,0.0700000,-0.0700000,0,2020-05-29 17:45:53,2021-10-29 12:59:15
1118,1936.01,178289267,KP,04h03m47.59s,60.9482780,-19d03m24.54s,-19.0568180,-12.6640000,0.046,-0.046,0,-14.1150000,0.040,-0.040,0,2459167.7111020,0.000256,-0.000256,0,2.3506186,0.0000010,-0.0000010,0,2.3690000,0.0320000,-0.0320000,0,15940.0000000,0.3193760,-0.3193760,0,12.8010000,0.6621990,-0.6621990,0,570.2330000,,,,1361.0000000,,,,11.7076000,0.007,-0.007,0,279.4850000,3.0840000,-3.0840000,0,5593.0000000,124.5000000,-124.5000000,0,4.4600000,0.0800000,-0.0800000,0,0.9700000,0.0500000,-0.0500000,0,2020-05-29 17:45:53,2021-10-29 12:59:15
1122,194.01,211438925,KP,00h20m38.53s,5.1605620,-23d56m08.84s,-23.9357890,-1.4000000,1.900,-1.900,0,-18.3000000,1.900,-1.900,0,2460198.8317160,0.000260,-0.000260,0,4.8996461,0.0000010,-0.0000010,0,3.0700000,0.0310000,-0.0310000,0,10957.0000000,115.2350000,-115.2350000,0,15.9746000,,,0,259.8640000,,,,,,,,10.2480000,0.006,-0.006,0,211.8770000,,,0,5940.0000000,,,0,4.2315800,,,0,1.5000000,,,0,2018-11-03 00:53:39,2023-11-03 10:08:02
1133,195.01,230982885,KP,01h38m25.23s,24.6051390,-55d46m19.2s,-55.7720010,96.1630000,0.039,-0.039,0,20.9460000,0.035,-0.035,0,2458355.4904240,0.000062,-0.000062,0,2.0727598,0.0000004,-0.0000004,0,2.6190000,0.3880000,-0.3880000,0,14761.0000000,345.4130000,-345.4130000,0,14.2954000,0.7017830,-0.7017830,0,1414.8700000,,,,1708.0000000,,,,9.9696000,0.006,-0.006,0,151.0680000,0.5090000,-0.5090000,0,5640.0000000,,,0,4.4370300,,,0,1.1300000,0.0500000,-0.0500000,0,2018-11-03 00:53:39,2023-11-03 10:08:02
1203,2011.01,136916387,KP,15h21m45.63s,230.4401150,-48d19m07.74s,-48.3188170,-1624.0500000,0.169,-0.169,0,-276.0240000,0.133,-0.133,0,2458631.7676170,0.001185,-0.001185,0,11.5778362,0.0000184,-0.0000184,0,3.8772499,0.2974425,-0.2974425,0,217.3994918,11.6143460,-11.6143460,0,1.5422129,0.7161350,-0.7161350,0,99.9013415,,,,806.3295569,,,,5.0494000,0.006,-0.006,0,14.6820000,0.0198500,-0.0198500,0,5739.0000000,25.0000000,-25.0000000,0,4.5100000,0.0280000,-0.0280000,0,1.0260700,0.0451056,-0.0451056,0,2020-06-17 20:50:03,2024-01-31 16:02:01
1204,2011.02,136916387,KP,15h21m45.63s,230.4401150,-48d19m07.74s,-48.3188170,-1624.0500000,0.169,-0.169,0,-276.0240000,0.133,-0.133,0,2458650.8975700,0.000892,-0.000892,0,27.5920718,0.0000266,-0.0000266,0,3.2743016,0.0902935,-0.0902935,0,555.3352929,14.7990670,-14.7990670,0,2.7050278,0.1508972,-0.1508972,0,31.3830711,,,,603.6616824,,,,5.0494000,0.006,-0.006,0,14.6820000,0.0198500,-0.0198500,0,5739.0000000,25.0000000,-25.0000000,0,4.5100000,0.0280000,-0.0280000,0,1.0260700,0.0451056,-0.0451056,0,2022-04-20 20:30:04,2024-01-31 16:02:01
1205,2011.03,136916387,KP,15h21m45.63s,230.4401150,-48d19m07.74s,-48.3188170,-1624.0500000,0.169,-0.169,0,-276.0240000,0.133,-0.133,0,2460081.1263760,0.001932,-0.001932,0,,,,0,3.5341354,0.1083117,-0.1083117,0,195.1972939,15.6248120,-15.6248120,0,1.6208326,0.1211116,-0.1211116,0,335.6075222,,,,1091.6355520,,,,5.0494000,0.006,-0.006,0,14.6820000,0.0198500,-0.0198500,0,5739.0000000,25.0000000,-25.0000000,0,4.5100000,0.0280000,-0.0280000,0,1.0260700,0.0451056,-0.0451056,0,2024-02-01 23:06:59,2024-02-16 10:08:02
1206,2012.01,138294130,KP,15h19m57.89s,229.9912200,+36d13m46.36s,36.2295450,-21.6610000,0.035,-0.035,0,-24.2500000,0.058,-0.058,0,2459716.9923940,0.000386,-0.000386,0,3.0565259,0.0000026,-0.0000026,0,4.1450000,0.0740000,-0.0740000,0,8800.0000000,0.3716580,-0.3716580,0,15.1633000,0.7052400,-0.7052400,0,1438.0000000,,,,1715.0000000,,,,10.6506000,0.006,-0.006,0,320.4510000,2.8270000,-2.8270000,0,5981.0000000,117.3000000,-117.3000000,0,4.0700000,0.0800000,-0.0800000,0,1.6000000,0.0700000,-0.0700000,0,2020-06-19 06:00:39,2022-09-02 16:02:01
1208,2014.01,198588220,KP,17h06m26.57s,256.6107280,+44d46m36.79s,44.7768850,9.4360000,0.042,-0.042,0,-18.1850000,0.046,-0.046,0,2460497.3173550,0.006122,-0.006122,0,4.8099755,0.0000545,-0.0000545,0,6.6960000,0.0560000,-0.0560000,0,6965.0000000,31.0115000,-31.0115000,0,22.6223000,1.0029400,-1.0029400,0,2029.1700000,,,,1869.0000000,,,,9.6333100,0.006,-0.006,0,371.6860000,3.5300000,-3.5300000,0,6417.0000000,122.6000000,-122.6000000,0,3.7000000,0.0900000,-0.0900000,0,2.6500000,0.1200000,-0.1200000,0,2020-06-19 06:00:39,2024-09-04 10:08:02
1217,2020.01,39903405,KP,16h20m36.34s,245.1514320,+41d02m52.66s,41.0479600,-10.3120000,0.041,-0.041,0,-29.1980000,0.052,-0.052,0,2460477.2759070,0.000141,-0.000141,0,5.6334770,0.0000010,-0.0000010,0,4.1320000,0.0810000,-0.0810000,0,5651.0000000,22.2349000,-22.2349000,0,13.2583000,0.5193710,-0.5193710,0,588.5180000,,,,1372.0000000,,,,8.2746800,0.006,-0.006,0,127.7740000,0.4240000,-0.4240000,0,6412.8000000,106.4000000,-106.4000000,0,4.0900000,0.0800000,-0.0800000,0,1.7000000,0.0700000,-0.0700000,0,2020-06-19 06:00:39,2024-08-29 10:08:02
1218,2021.01,236312126,KP,16h02m11.83s,240.5492750,+28d10m10.65s,28.1696250,-17.4220000,0.034,-0.034,0,14.8200000,0.043,-0.043,0,2459713.2916480,0.000309,-0.000309,0,3.9415041,0.0000019,-0.0000019,0,2.8660000,0.0570000,-0.0570000,0,21330.0000000,0.7125960,-0.7125960,0,13.8352000,0.5940680,-0.5940680,0,321.8500000,,,,1179.0000000,,,,10.5484000,0.006,-0.006,0,163.5530000,0.6195000,-0.6195000,0,5729.0000000,103.1000000,-103.1000000,0,4.5200000,0.0700000,-0.0700000,0,0.9200000,0.0400000,-0.0400000,0,2020-06-19 06:00:39,2022-09-02 16:02:01
1221,2024.01,255930614,KP,16h30m29.52s,247.6229830,+38d20m51.13s,38.3475350,-77.8990000,0.048,-0.048,0,52.5640000,0.056,-0.056,0,2460476.0234990,0.001062,-0.001062,0,2.8758831,0.0000108,-0.0000108,0,3.1400000,0.0740000,-0.0740000,0,3152.0000000,99.4912000,-99.4912000,0,8.3326700,0.4422520,-0.4422520,0,1095.9100000,,,,1602.0000000,,,,7.6262000,0.006,-0.006,0,75.8643000,0.1736500,-0.1736500,0,6084.0000000,139.9000000,-139.9000000,0,4.1700000,0.0900000,-0.0900000,0,1.4600000,0.0700000,-0.0700000,0,2020-06-19 06:00:40,2024-08-29 10:08:02
1266,2064.01,115524421,KP,16h56m31.32s,254.1305020,+44d18m09.13s,44.3025360,-13.4770000,0.047,-0.047,0,-27.0610000,0.046,-0.046,0,2459735.8528140,0.000874,-0.000874,0,8.8036803,0.0000136,-0.0000136,0,2.9970000,0.2870000,-0.2870000,0,8360.0000000,2.5936100,-2.5936100,0,8.9006000,0.4963300,-0.4963300,0,72.6990000,,,,813.0000000,,,,11.5906000,0.007,-0.007,0,246.3530000,1.5650000,-1.5650000,0,5701.0000000,188.0000000,-188.0000000,0,4.4700000,0.5600000,-0.5600000,0,0.9400000,0.0500000,-0.0500000,0,2020-06-19 07:20:04,2023-03-15 16:02:02
1345,2122.01,311408969,KP,17h37m05.64s,264.2735100,+25d43m52.13s,25.7311470,7.3930000,0.018,-0.018,0,-8.1160000,0.021,-0.021,0,2459767.5259340,0.001042,-0.001042,0,3.5852284,0.0000033,-0.0000033,0,3.0197224,0.0447620,-0.0447620,0,16909.2285380,202.5221100,-202.5221100,0,14.5431829,0.7277281,-0.7277281,0,547.1719916,,,,1233.5328348,,,,12.6580000,0.007,-0.007,0,511.3880000,3.6095000,-3.6095000,0,5852.0000000,126.7920000,-126.7920000,0,4.4068400,0.0787424,-0.0787424,0,1.0672500,0.0521709,-0.0521709,0,2020-07-29 05:13:33,2023-03-15 16:02:02
1347,2124.01,159742538,KP,17h53m13.04s,268.3043360,+37d12m42.26s,37.2117400,-6.4820000,0.044,-0.044,0,-20.8550000,0.043,-0.043,0,2459767.9271560,0.000383,-0.000383,0,3.5539283,0.0000021,-0.0000021,0,3.6341388,0.0250661,-0.0250661,0,9368.3887704,55.4710120,-55.4710120,0,21.2028076,1.1076765,-1.1076765,0,2276.2950187,,,,1761.6794429,,,,11.1116000,0.006,-0.006,0,515.9800000,6.9350000,-6.9350000,0,6184.0000000,138.3830000,-138.3830000,0,3.9042000,0.0873166,-0.0873166,0,2.0085199,0.1045350,-0.1045350,0,2020-07-29 05:13:33,2023-03-15 16:02:02
1348,2125.01,116242971,KP,17h50m33.72s,267.6404910,+36d34m12.63s,36.5701760,-0.1360000,0.038,-0.038,0,-10.9620000,0.045,-0.045,0,2460505.1712140,0.000391,-0.000391,0,5.0316347,0.0000024,-0.0000024,0,5.2650000,0.2340000,-0.2340000,0,4912.0000000,34.6008000,-34.6008000,0,15.3999000,0.7074250,-0.7074250,0,1248.6500000,,,,1656.0000000,,,,10.1213000,0.008,-0.008,0,368.0300000,3.1315000,-3.1315000,0,6350.0000000,133.7000000,-133.7000000,0,3.8700000,0.0800000,-0.0800000,0,2.1600000,0.1000000,-0.1000000,0,2020-07-29 05:13:33,2024-08-29 10:08:02
1349,2126.01,116264089,KP,17h52m06.99s,268.0291110,+37d32m46.78s,37.5463270,-24.5290000,0.037,-0.037,0,34.8090000,0.041,-0.041,0,2459391.0635020,0.000216,-0.000216,0,1.3061880,0.0000003,-0.0000003,0,1.4177746,0.0074706,-0.0074706,0,24746.2794438,145.6931300,-145.6931300,0,16.7588830,1.2310016,-1.2310016,0,1025.5021895,,,,1443.2894048,,,,11.7213000,0.006,-0.006,0,231.3370000,1.2955000,-1.2955000,0,5489.0000000,139.3990000,-139.3990000,0,4.5934200,0.0885229,-0.0885229,0,0.8201810,0.0486935,-0.0486935,0,2020-07-29 05:13:33,2023-03-15 16:02:02
1350,2127.01,21744120,KP,17h05m23.13s,256.3463760,+33d00m44.37s,33.0123250,-14.0730000,0.034,-0.034,0,-36.6890000,0.042,-0.042,0,2458983.7449920,0.000385,-0.000385,0,5.5080682,0.0000717,-0.0000717,0,2.6399995,0.0344365,-0.0344365,0,21584.7573167,193.8142700,-193.8142700,0,10.7299795,0.7361982,-0.7361982,0,82.2406616,,,,768.0533689,,,,11.7330000,0.006,-0.006,0,161.4000000,0.6075000,-0.6075000,0,4790.0000000,117.6240000,-117.6240000,0,4.5876500,0.0884501,-0.0884501,0,0.7401130,0.0496683,-0.0496683,0,2020-07-29 05:13:34,2021-10-29 12:59:15
1352,2129.01,101721385,KP,17h20m27.88s,260.1161720,+38d14m31.8s,38.2421680,2.2410000,0.042,-0.042,0,-6.7140000,0.045,-0.045,0,2459762.1003360,0.000422,-0.000422,0,4.6276640,0.0000055,-0.0000055,0,2.3060000,0.2280000,-0.2280000,0,6190.0000000,43.3954000,-43.3954000,0,14.3694000,1.2913300,-1.2913300,0,1038.7800000,,,,1581.0000000,,,,9.5441700,0.006,-0.006,0,222.6630000,1.2505000,-1.2505000,0,6727.6000000,123.7000000,-123.7000000,0,4.2200000,0.0900000,-0.0900000,0,1.5500000,0.0700000,-0.0700000,0,2020-07-29 05:13:34,2022-08-23 16:02:02
1355,2130.01,320798691,KP,18h06m09.04s,271.5376720,+26d25m35.78s,26.4266060,-7.4370000,0.030,-0.030,0,-13.4020000,0.037,-0.037,0,2459010.8277280,0.000605,-0.000605,0,5.0052605,0.0000071,-0.0000071,0,4.9057646,0.0494397,-0.0494397,0,7641.4040980,82.4168240,-82.4168240,0,13.6314528,0.5997112,-0.5997112,0,746.9024560,,,,1333.3240765,,,,11.0269000,0.006,-0.006,0,344.0500000,2.8890000,-2.8890000,0,6115.0000000,128.6970000,-128.6970000,0,4.1670300,0.0816443,-0.0816443,0,1.4670100,0.0633166,-0.0633166,0,2020-08-07 21:59:53,2023-03-15 16:02:02
1356,2131.01,27848472,KP,18h34m31.62s,278.6317410,+35d39m41.15s,35.6614310,-6.0690000,0.042,-0.042,0,-21.7450000,0.049,-0.049,0,2460338.1360340,0.000602,-0.000602,0,1.8468345,0.0000015,-0.0000015,0,2.5650000,0.0360000,-0.0360000,0,13237.0000000,222.6320000,-222.6320000,0,16.4012000,0.8627330,-0.8627330,0,1845.3000000,,,,1825.0000000,,,,10.1058000,0.006,-0.006,0,231.1610000,1.6365000,-1.6365000,0,6352.0000000,144.2000000,-144.2000000,0,4.2700000,0.0900000,-0.0900000,0,1.3600000,0.0700000,-0.0700000,0,2020-08-07 21:59:53,2024-04-02 10:08:02
1357,2132.01,358516596,KP,18h53m13.31s,283.3054490,+24d07m38.09s,24.1272480,-14.5830000,0.030,-0.030,0,-31.1970000,0.041,-0.041,0,2459391.1541840,0.000457,-0.000457,0,3.2440454,0.0000054,-0.0000054,0,3.6774272,0.0339991,-0.0339991,0,15011.9381969,235.3968000,-235.3968000,0,21.0498466,1.2848113,-1.2848113,0,983.3097556,,,,1428.2108779,,,,10.2025000,0.006,-0.006,0,197.5720000,1.0000000,-1.0000000,0,5703.0000000,99.1000000,-99.1000000,0,4.1600000,0.0700000,-0.0700000,0,1.3895100,0.0603015,-0.0603015,0,2020-08-07 21:59:53,2023-03-15 16:02:02
1361,2135.01,76419763,KP,18h17m37.33s,274.4055330,+36d37m17.26s,36.6214620,11.8660000,0.033,-0.033,0,6.0310000,0.039,-0.039,0,2459414.3947420,0.000251,-0.000251,0,2.7884723,0.0000010,-0.0000010,0,2.9462464,0.0178283,-0.0178283,0,14467.6854046,72.3658200,-72.3658200,0,13.9432645,0.7793897,-0.7793897,0,850.6754194,,,,1377.4020358,,,,11.3998000,0.006,-0.006,0,303.3360000,1.8015000,-1.8015000,0,5833.0000000,144.9430000,-144.9430000,0,4.3538500,0.0853583,-0.0853583,0,1.1295600,0.0628719,-0.0628719,0,2020-08-07 21:59:54,2023-03-15 16:02:02
1365,2139.01,308172249,KP,17h49m08.37s,267.2848850,+29d52m44.55s,29.8790430,-18.1970000,0.022,-0.022,0,-12.0920000,0.026,-0.026,0,2459768.6535900,0.000324,-0.000324,0,1.4013784,0.0000009,-0.0000009,0,1.7042715,0.0216571,-0.0216571,0,19735.2001267,226.2225500,-226.2225500,0,13.9977478,0.9058741,-0.9058741,0,917.4100949,,,,1403.6558119,,,,12.4197000,0.007,-0.007,0,298.2140000,1.4135000,-1.4135000,0,4984.0000000,124.1340000,-124.1340000,0,4.4102800,0.0852564,-0.0852564,0,0.9349770,0.0597739,-0.0597739,0,2020-08-07 21:59:54,2023-03-15 16:02:02
1368,2140.01,399860444,KP,19h07m14.05s,286.8085260,+49d18m59.12s,49.3164210,5.2190000,0.043,-0.043,0,1.6190000,0.043,-0.043,0,2459012.5109630,0.000094,-0.000094,0,2.4706114,0.0000006,-0.0000006,0,1.7944860,0.0082522,-0.0082522,0,14310.7159758,72.2976600,-72.2976600,0,13.7703405,0.5475148,-0.5475148,0,817.5658193,,,,1363.7991993,,,,10.8540000,0.006,-0.006,0,215.3200000,1.0445000,-1.0445000,0,5854.0000000,101.6000000,-101.6000000,0,4.4500000,0.0700000,-0.0700000,0,1.0161300,0.0402412,-0.0402412,0,2020-08-07 21:59:54,2023-03-15 16:02:02
1407,2175.01,405717754,KP,19h04m58.43s,286.2434460,+50d02m25.32s,50.0403670,3.0530000,0.025,-0.025,0,3.2350000,0.024,-0.024,0,2459770.3777340,0.001876,-0.001876,0,4.4379727,0.0000096,-0.0000096,0,4.7176624,0.0571719,-0.0571719,0,16222.5125043,178.6808800,-178.6808800,0,20.3565337,1.0926616,-1.0926616,0,944.8725135,,,,1414.0444235,,,,12.9614000,0.007,-0.007,0,881.3860000,9.7485000,-9.7485000,0,5967.0000000,137.8000000,-137.8000000,0,4.0800000,0.0800000,-0.0800000,0,1.5696599,0.0825728,-0.0825728,0,2020-08-10 18:29:44,2023-03-15 16:02:02
1408,2176.01,123495874,KP,18h50m31.11s,282.6296330,+46d19m23.81s,46.3232810,-3.5460000,0.023,-0.023,0,-11.7760000,0.023,-0.023,0,2459776.6808720,0.002951,-0.002951,0,7.8914271,0.0000331,-0.0000331,0,4.2653156,0.1118379,-0.1118379,0,9822.0002486,213.9228800,-213.9228800,0,12.9299942,0.7944591,-0.7944591,0,278.9767986,,,,1042.3456808,,,,12.9934000,0.007,-0.007,0,722.7950000,6.5885000,-6.5885000,0,5883.0000000,146.4000000,-146.4000000,0,4.2500000,0.0800000,-0.0800000,0,1.2799200,0.0708593,-0.0708593,0,2020-08-10 18:29:44,2023-03-15 16:02:02
1409,2177.01,123233041,KP,18h45m09.15s,281.2881340,+42d27m03.95s,42.4510980,2.1960000,0.023,-0.023,0,3.8410000,0.027,-0.027,0,2459445.3041660,0.001682,-0.001682,0,3.5224751,0.0000151,-0.0000151,0,3.2804955,0.0972857,-0.0972857,0,8602.3256450,208.7932400,-208.7932400,0,15.9014832,0.3171249,-0.3171249,0,1423.8679407,,,,1566.7048126,,,,13.1448000,0.007,-0.007,0,1021.8700000,14.5750000,-14.5750000,0,6179.0000000,25.0000000,-25.0000000,0,4.1100000,,,0,1.5817000,,,0,2020-08-10 18:29:44,2023-03-15 16:02:02
1410,2178.01,164892194,KP,19h00m57.8s,285.2408290,+46d40m05.67s,46.6682410,-3.0030000,0.025,-0.025,0,0.1930000,0.026,-0.026,0,2459392.6867840,0.000868,-0.000868,0,3.0241110,0.0000122,-0.0000122,0,2.7209657,0.1321569,-0.1321569,0,7558.6411086,241.2527300,-241.2527300,0,12.0899079,0.6376047,-0.6376047,0,1227.3844251,,,,1509.6104781,,,,13.4633000,0.007,-0.007,0,1005.8400000,14.1900000,-14.1900000,0,6041.0000000,143.0000000,-143.0000000,0,4.2200000,,,0,1.3638800,,,0,2020-08-10 18:29:44,2023-03-15 16:02:02
